Country,Year (2010-2018),Gini_index,Palma,Ratio: [top20_bottom20],Bottom 40,Region,OECD, GDP_PPP [USD2011] , Population ,N/A
Mongolia,2016,32.35,1.25,5.05,20.45,Asia,Non-OECD,"$11,245.00 ","3,056,358.00",N/A
Montenegro,2010,28.89,1.04,4.31,21.79,Europe,Non-OECD,"$13,926.00 ","624,279.00",N/A
Montenegro,2011,30.82,1.16,4.78,21.3,Europe,Non-OECD,"$14,352.00 ","625,271.00",N/A
Montenegro,2012,32.27,1.22,5.19,20.08,Europe,Non-OECD,"$13,947.00 ","625,931.00",N/A
Montenegro,2013,32.44,1.24,5.27,20.16,Europe,Non-OECD,"$14,432.00 ","626,342.00",N/A
Montenegro,2014,31.93,1.24,4.79,20.76,Europe,Non-OECD,"$14,682.00 ","626,650.00",N/A
Morocco,2014,39.55,1.83,7.01,17.45,Africa,Non-OECD,"$7,212.00 ","34,192,360.00",N/A
Mozambique,2015,47,N/A,N/A,N/A,Africa,Non-OECD,"$1,158.00 ","27,042,002.00",N/A
Mozambique,2015,54,3.83,14.11,11.86,Africa,Non-OECD,"$1,158.00 ","27,042,002.00",N/A
Mozambique,2015,46.8,2.65,10.07,14.63,Africa,Non-OECD,"$1,118.00 ","28,010,691.00",N/A
Mozambique,2015,43.9,2.29,8.88,15.71,Africa,Non-OECD,"$1,118.00 ","28,010,691.00",N/A
Mozambique,2015,53.7,3.77,14.03,11.93,Africa,Non-OECD,"$1,118.00 ","28,010,691.00",N/A
Mozambique,2015,51.1,3.32,12.53,12.78,Africa,Non-OECD,"$1,118.00 ","28,010,691.00",N/A
Myanmar,2010,N/A,0.68,2.67,27.57,Asia,Non-OECD,"$3,721.00 ","50,155,896.00",N/A
Myanmar,2015,38.07,1.7,6.24,18.67,Asia,Non-OECD,"$5,030.00 ","52,680,724.00",N/A
Namibia,2010,59.7,N/A,N/A,N/A,Africa,Non-OECD,"$8,678.00 ","2,118,877.00",N/A
Namibia,2010,N/A,2.97,9.91,14.1,Africa,Non-OECD,"$8,678.00 ","2,118,877.00",N/A
Namibia,2010,60.97,5.76,20.32,9,Africa,Non-OECD,"$8,678.00 ","2,118,877.00",N/A
Namibia,2016,56,N/A,N/A,N/A,Africa,Non-OECD,"$10,374.00 ","2,358,044.00",N/A
Namibia,2016,N/A,6.2,25.35,8.1,Africa,Non-OECD,"$10,374.00 ","2,358,044.00",N/A
Namibia,2016,59.07,5.51,23.09,8.58,Africa,Non-OECD,"$10,374.00 ","2,358,044.00",N/A
Nauru,2013,N/A,1.85,8.71,16.2,Oceania,Non-OECD,"$10,107.00 ","10,790.00",N/A
Nepal,2011,32.84,1.29,4.99,20.44,Asia,Non-OECD,"$2,053.00 ","27,041,220.00",N/A
Netherlands,2010,28.4,1.01,4.26,22.49,Europe,OECD,"$45,915.00 ","16,682,928.00",N/A
Netherlands,2010,25.7,0.89,3.66,24.02,Europe,OECD,"$45,915.00 ","16,682,928.00",N/A
Netherlands,2010,32.4,1.23,5.26,20.31,Europe,OECD,"$45,915.00 ","16,682,928.00",N/A
Netherlands,2010,30.6,1.13,4.85,20.87,Europe,OECD,"$45,915.00 ","16,682,928.00",N/A
Netherlands,2010,25.5,0.88,3.65,24.2,Europe,OECD,"$45,915.00 ","16,682,928.00",N/A
Netherlands,2010,28.3,N/A,N/A,N/A,Europe,OECD,"$45,915.00 ","16,682,917.00",N/A
Netherlands,2010,42.1,N/A,N/A,N/A,Europe,OECD,"$45,915.00 ","16,682,917.00",N/A
Netherlands,2010,27.84,0.98,4.12,22.77,Europe,OECD,"$45,915.00 ","16,682,928.00",N/A
Netherlands,2011,25.8,0.89,3.76,24,Europe,OECD,"$46,473.00 ","16,738,191.00",N/A
Netherlands,2011,27.75,0.98,4.07,22.93,Europe,OECD,"$46,473.00 ","16,738,191.00",N/A
Netherlands,2012,25.4,0.87,3.6,24.4,Europe,OECD,"$45,848.00 ","16,791,850.00",N/A
Netherlands,2012,27.8,N/A,N/A,N/A,Europe,OECD,"$45,855.00 ","16,789,095.00",N/A
Netherlands,2012,42.4,N/A,N/A,N/A,Europe,OECD,"$45,855.00 ","16,789,095.00",N/A
Netherlands,2012,27.62,0.98,4.04,23.04,Europe,OECD,"$45,848.00 ","16,791,850.00",N/A
Netherlands,2013,28.7,1.03,4.34,22.43,Europe,OECD,"$45,647.00 ","16,843,512.00",N/A
Netherlands,2013,26.4,0.92,3.81,23.64,Europe,OECD,"$45,647.00 ","16,843,512.00",N/A
Netherlands,2013,33.1,1.29,5.44,20.07,Europe,OECD,"$45,647.00 ","16,843,512.00",N/A
Netherlands,2013,31.6,1.2,5.08,20.46,Europe,OECD,"$45,647.00 ","16,843,512.00",N/A
Netherlands,2013,25.1,0.87,3.58,24.4,Europe,OECD,"$45,647.00 ","16,843,512.00",N/A
Netherlands,2013,28.9,N/A,N/A,N/A,Europe,OECD,"$45,658.00 ","16,839,699.00",N/A
Netherlands,2013,32.9,N/A,N/A,N/A,Europe,OECD,"$45,658.00 ","16,839,699.00",N/A
Netherlands,2013,43.9,N/A,N/A,N/A,Europe,OECD,"$45,658.00 ","16,839,699.00",N/A
Netherlands,2013,28.1,1,4.18,22.74,Europe,OECD,"$45,647.00 ","16,843,512.00",N/A
Netherlands,2014,26.2,0.91,3.84,23.8,Europe,OECD,"$46,163.00 ","16,892,518.00",N/A
Netherlands,2014,30.5,N/A,N/A,N/A,Europe,OECD,"$46,172.00 ","16,889,356.00",N/A
Netherlands,2014,34.7,N/A,N/A,N/A,Europe,OECD,"$46,172.00 ","16,889,356.00",N/A
Netherlands,2014,45.8,N/A,N/A,N/A,Europe,OECD,"$46,172.00 ","16,889,356.00",N/A
Netherlands,2014,28.63,1.03,4.26,22.58,Europe,OECD,"$46,163.00 ","16,892,518.00",N/A
Netherlands,2015,26.7,0.94,3.82,23.7,Europe,OECD,"$46,940.00 ","16,938,492.00",N/A
Netherlands,2015,30.3,N/A,N/A,N/A,Europe,OECD,"$46,940.00 ","16,938,499.00",N/A
Netherlands,2015,34.6,N/A,N/A,N/A,Europe,OECD,"$46,940.00 ","16,938,499.00",N/A
Netherlands,2015,45.7,N/A,N/A,N/A,Europe,OECD,"$46,940.00 ","16,938,499.00",N/A
Netherlands,2015,28.24,1.01,4.19,22.77,Europe,OECD,"$46,940.00 ","16,938,492.00",N/A
Netherlands,2016,26.9,0.95,3.92,23.3,Europe,OECD,"$47,847.00 ","16,981,286.00",N/A
Netherlands,2016,28.5,1.03,4.28,22.4,Europe,OECD,"$47,847.00 ","16,981,286.00",N/A
Netherlands,2017,27.1,0.95,3.98,23.2,Europe,OECD,"$49,124.00 ","17,021,344.00",N/A
Netherlands,2018,27,0.95,3.97,23.3,Europe,OECD,"$50,287.00 ","17,059,560.00",N/A
New Zealand,2010,32.3,1.24,N/A,20.1,Oceania,OECD,"$32,090.00 ","4,370,060.00",N/A
New Zealand,2011,35,1.44,N/A,18.9,Oceania,OECD,"$32,478.00 ","4,418,674.00",N/A
New Zealand,2011,32.3,N/A,N/A,N/A,Oceania,OECD,"$32,480.00 ","4,418,365.00",N/A
New Zealand,2011,34.9,N/A,N/A,N/A,Oceania,OECD,"$32,480.00 ","4,418,365.00",N/A
New Zealand,2011,45.4,N/A,N/A,N/A,Oceania,OECD,"$32,480.00 ","4,418,365.00",N/A
New Zealand,2012,32.2,1.22,N/A,20.2,Oceania,OECD,"$32,831.00 ","4,468,462.00",N/A
New Zealand,2012,33.3,N/A,N/A,N/A,Oceania,OECD,"$32,836.00 ","4,467,743.00",N/A
New Zealand,2012,36,N/A,N/A,N/A,Oceania,OECD,"$32,836.00 ","4,467,743.00",N/A
New Zealand,2012,46.1,N/A,N/A,N/A,Oceania,OECD,"$32,836.00 ","4,467,743.00",N/A
New Zealand,2013,33.6,1.32,N/A,19.6,Oceania,OECD,"$33,303.00 ","4,518,519.00",N/A
New Zealand,2014,34.3,1.37,N/A,19,Oceania,OECD,"$34,170.00 ","4,567,522.00",N/A
New Zealand,2014,37.2,N/A,N/A,N/A,Oceania,OECD,"$34,176.00 ","4,566,700.00",N/A
New Zealand,2014,46.2,N/A,N/A,N/A,Oceania,OECD,"$34,176.00 ","4,566,700.00",N/A
New Zealand,2014,34.9,1.43,5.77,19.2,Oceania,OECD,"$34,170.00 ","4,567,522.00",N/A
New Zealand,2015,35,1.44,N/A,19.1,Oceania,OECD,"$35,034.00 ","4,614,527.00",N/A
New Zealand,2016,33.6,1.33,N/A,19.7,Oceania,OECD,"$35,963.00 ","4,659,265.00",N/A
New Zealand,2017,34.3,1.38,N/A,19.4,Oceania,OECD,"$36,751.00 ","4,702,029.00",N/A
New Zealand,2018,34.1,1.37,N/A,19.2,Oceania,OECD,"$37,445.00 ","4,743,131.00",N/A
Nicaragua,2014,46.2,2.58,10,14.4,Americas,Non-OECD,"$4,785.00 ","6,013,997.00",N/A
Nicaragua,2014,44.2,2.35,9.16,15.2,Americas,Non-OECD,"$4,785.00 ","6,013,997.00",N/A
Nicaragua,2014,49.5,3.13,13.63,12.6,Americas,Non-OECD,"$4,685.00 ","6,142,734.00",N/A
Nicaragua,2014,46.16,2.6,10.13,14.31,Americas,Non-OECD,"$4,685.00 ","6,142,734.00",N/A
Niger,2011,31.45,1.22,4.57,21.6,Africa,Non-OECD,$799.00 ,"17,114,770.00",N/A
Niger,2014,34.28,1.38,5.45,19.59,Africa,Non-OECD,$900.00 ,"19,240,182.00",N/A
Nigeria,2010,44.7,N/A,N/A,N/A,Africa,Non-OECD,"$5,083.00 ","158,578,261.00",N/A
Nigeria,2010,43.3,N/A,N/A,N/A,Africa,Non-OECD,"$5,083.00 ","158,578,261.00",N/A
Nigeria,2010,44.7,N/A,N/A,N/A,Africa,Non-OECD,"$5,083.00 ","158,578,261.00",N/A
Nigeria,2010,48.8,N/A,12.25,12.68,Africa,Non-OECD,"$5,083.00 ","158,578,261.00",N/A
Nigeria,2010,42.97,2.17,9.12,15.08,Africa,Non-OECD,"$5,085.00 ","158,503,200.00",N/A
North Macedonia,2010,40.16,1.86,11.8,14.59,Europe,Non-OECD,"$11,355.00 ","2,070,737.00",N/A
North Macedonia,2011,39.37,1.76,10.03,15.25,Europe,Non-OECD,"$11,611.00 ","2,072,483.88",N/A
North Macedonia,2012,38.8,1.72,10.29,15.4,Europe,Non-OECD,"$11,548.00 ","2,074,274.88",N/A
North Macedonia,2012,38.14,1.65,8.76,16.06,Europe,Non-OECD,"$11,548.00 ","2,074,274.88",N/A
North Macedonia,2013,37,1.55,8.42,16.6,Europe,Non-OECD,"$11,876.00 ","2,076,065.00",N/A
North Macedonia,2013,36.24,1.48,7.42,17.21,Europe,Non-OECD,"$11,876.00 ","2,076,065.00",N/A
North Macedonia,2014,35.2,1.39,7.18,17.8,Europe,Non-OECD,"$12,297.00 ","2,077,780.00",N/A
North Macedonia,2014,35.21,1.41,7.08,17.68,Europe,Non-OECD,"$12,297.00 ","2,077,780.00",N/A
North Macedonia,2015,33.7,1.29,6.63,18.5,Europe,Non-OECD,"$12,761.00 ","2,079,335.00",N/A
North Macedonia,2015,35.59,1.43,7.37,17.31,Europe,Non-OECD,"$12,761.00 ","2,079,335.00",N/A
North Macedonia,2016,33.6,1.28,6.6,18.5,Europe,Non-OECD,"$13,116.00 ","2,080,746.13",N/A
North Macedonia,2017,32.4,1.21,6.38,18.8,Europe,Non-OECD,"$13,140.00 ","2,081,996.13",N/A
Norway,2010,26.4,0.92,3.86,23.75,Europe,OECD,"$62,393.00 ","4,885,878.00",N/A
Norway,2010,24.9,0.85,3.67,24.42,Europe,OECD,"$62,393.00 ","4,885,878.00",N/A
Norway,2010,30.3,1.12,4.69,21.65,Europe,OECD,"$62,393.00 ","4,885,878.00",N/A
Norway,2010,29.3,1.06,4.71,21.86,Europe,OECD,"$62,393.00 ","4,885,878.00",N/A
Norway,2010,23.6,0.8,3.43,25.2,Europe,OECD,"$62,393.00 ","4,885,878.00",N/A
Norway,2010,24.9,N/A,N/A,N/A,Europe,OECD,"$62,393.00 ","4,885,878.00",N/A
Norway,2010,29.2,N/A,N/A,N/A,Europe,OECD,"$62,393.00 ","4,885,878.00",N/A
Norway,2010,40.9,N/A,N/A,N/A,Europe,OECD,"$62,393.00 ","4,885,878.00",N/A
Norway,2010,25.72,0.88,3.72,23.94,Europe,OECD,"$62,393.00 ","4,885,878.00",N/A
Norway,2011,22.9,0.77,3.29,25.6,Europe,OECD,"$62,205.00 ","4,948,335.00",N/A
Norway,2011,25,N/A,N/A,N/A,Europe,OECD,"$62,214.00 ","4,947,595.00",N/A
Norway,2011,29.4,N/A,N/A,N/A,Europe,OECD,"$62,214.00 ","4,947,595.00",N/A
Norway,2011,40.9,N/A,N/A,N/A,Europe,OECD,"$62,214.00 ","4,947,595.00",N/A
Norway,2011,25.3,0.85,3.65,23.95,Europe,OECD,"$62,205.00 ","4,948,335.00",N/A
Norway,2012,22.5,0.74,3.22,25.8,Europe,OECD,"$63,064.00 ","5,013,716.00",N/A
Norway,2012,25.3,N/A,N/A,N/A,Europe,OECD,"$63,086.00 ","5,012,007.00",N/A
Norway,2012,29.7,N/A,N/A,N/A,Europe,OECD,"$63,086.00 ","5,012,007.00",N/A
Norway,2012,41,N/A,N/A,N/A,Europe,OECD,"$63,086.00 ","5,012,007.00",N/A
Norway,2012,25.72,0.87,3.74,23.84,Europe,OECD,"$63,064.00 ","5,013,716.00",N/A
Norway,2013,26.7,0.93,3.96,23.47,Europe,OECD,"$62,898.00 ","5,079,460.00",N/A
Norway,2013,25.1,0.85,3.71,24.22,Europe,OECD,"$62,898.00 ","5,079,460.00",N/A
Norway,2013,30.7,1.13,4.81,21.38,Europe,OECD,"$62,898.00 ","5,079,460.00",N/A
Norway,2013,29.5,1.07,4.77,21.64,Europe,OECD,"$62,898.00 ","5,079,460.00",N/A
Norway,2013,22.7,0.75,3.26,25.6,Europe,OECD,"$62,898.00 ","5,079,460.00",N/A
Norway,2013,25.2,N/A,N/A,N/A,Europe,OECD,"$62,928.00 ","5,077,101.00",N/A
Norway,2013,29.6,N/A,N/A,N/A,Europe,OECD,"$62,928.00 ","5,077,101.00",N/A
Norway,2013,41.2,N/A,N/A,N/A,Europe,OECD,"$62,928.00 ","5,077,101.00",N/A
Norway,2013,26.36,0.9,3.83,23.56,Europe,OECD,"$62,898.00 ","5,079,460.00",N/A
Norway,2014,23.5,0.79,3.39,25.3,Europe,OECD,"$63,357.00 ","5,142,269.00",N/A
Norway,2014,25.7,N/A,N/A,N/A,Europe,OECD,"$63,381.00 ","5,140,311.00",N/A
Norway,2014,30,N/A,N/A,N/A,Europe,OECD,"$63,381.00 ","5,140,311.00",N/A
Norway,2014,41.6,N/A,N/A,N/A,Europe,OECD,"$63,381.00 ","5,140,311.00",N/A
Norway,2014,26.75,0.93,3.93,23.34,Europe,OECD,"$63,357.00 ","5,142,269.00",N/A
Norway,2015,23.9,0.81,3.48,25,Europe,OECD,"$63,890.00 ","5,199,827.00",N/A
Norway,2015,27.2,N/A,N/A,N/A,Europe,OECD,"$63,890.00 ","5,199,836.00",N/A
Norway,2015,31.2,N/A,N/A,N/A,Europe,OECD,"$63,890.00 ","5,199,836.00",N/A
Norway,2015,43.2,N/A,N/A,N/A,Europe,OECD,"$63,890.00 ","5,199,836.00",N/A
Norway,2015,27.5,0.97,4.07,23.06,Europe,OECD,"$63,890.00 ","5,199,827.00",N/A
Norway,2016,25,0.86,3.68,24.5,Europe,OECD,"$64,019.00 ","5,250,950.00",N/A
Norway,2017,26.1,0.91,3.89,24,Europe,OECD,"$64,728.00 ","5,296,324.00",N/A
Norway,2017,26.2,0.9,3.95,23.64,Europe,OECD,"$64,728.00 ","5,296,324.00",N/A
Norway,2018,24.8,0.84,3.73,24.3,Europe,OECD,"$65,152.00 ","5,337,960.00",N/A
Oman,2011,N/A,N/A,7.41,17,Asia,Non-OECD,"$42,121.00 ","3,237,268.00",N/A
Oman,2011,30.7,N/A,N/A,N/A,Asia,Non-OECD,"$42,121.00 ","3,237,268.00",N/A
Pakistan,2011,30.6,N/A,4.27,22.4,Asia,Non-OECD,"$4,310.00 ","174,184,265.00",N/A
Pakistan,2011,N/A,N/A,2,30.6,Asia,Non-OECD,"$4,310.00 ","174,184,265.00",N/A
Pakistan,2011,N/A,N/A,14.43,11.5,Asia,Non-OECD,"$4,310.00 ","174,184,265.00",N/A
Pakistan,2011,29.8,1.14,4.15,22.7,Asia,Non-OECD,"$4,095.00 ","183,340,176.00",N/A
Pakistan,2012,30.93,1.21,4.36,22.19,Asia,Non-OECD,"$4,149.00 ","187,280,128.00",N/A
Pakistan,2014,30.69,1.18,4.38,22.08,Asia,Non-OECD,"$4,348.00 ","195,305,008.00",N/A
Pakistan,2016,33.45,1.37,4.83,21.08,Asia,Non-OECD,"$4,608.00 ","203,631,360.00",N/A
Palau,2014,51,3.8,18.67,10,Oceania,Non-OECD,"$12,992.00 ","21,094.00",N/A
Palau,2014,43,N/A,N/A,N/A,Oceania,Non-OECD,"$12,992.00 ","21,094.00",N/A
Panama,2010,51.5,3.6,18.19,10.77,Americas,Non-OECD,"$15,631.00 ","3,642,691.00",N/A
Panama,2010,48,2.94,14.4,12.22,Americas,Non-OECD,"$15,631.00 ","3,642,691.00",N/A
Panama,2010,52.7,3.87,19.76,10.3,Americas,Non-OECD,"$15,631.00 ","3,642,691.00",N/A
Panama,2010,49.3,3.18,15.74,11.64,Americas,Non-OECD,"$15,631.00 ","3,642,691.00",N/A
Panama,2010,51.6,3.54,16.97,11.2,Americas,Non-OECD,"$15,629.00 ","3,643,222.00",N/A
Panama,2010,49.1,3.07,14.18,12.3,Americas,Non-OECD,"$15,629.00 ","3,643,222.00",N/A
Panama,2010,51.61,3.57,17.09,11.1,Americas,Non-OECD,"$15,631.00 ","3,642,691.00",N/A
Panama,2011,51.3,3.5,16.38,11.3,Americas,Non-OECD,"$17,094.00 ","3,707,782.00",N/A
Panama,2011,49.4,3.17,14.24,12.1,Americas,Non-OECD,"$17,094.00 ","3,707,782.00",N/A
Panama,2011,52.8,3.75,18.13,10.6,Americas,Non-OECD,"$17,100.00 ","3,706,479.00",N/A
Panama,2011,51.35,3.53,16.31,11.25,Americas,Non-OECD,"$17,100.00 ","3,706,479.00",N/A
Panama,2012,51.7,3.61,17.53,11,Americas,Non-OECD,"$18,441.00 ","3,772,938.00",N/A
Panama,2012,49.7,3.23,15.11,11.9,Americas,Non-OECD,"$18,441.00 ","3,772,938.00",N/A
Panama,2012,51.74,3.62,17.58,10.97,Americas,Non-OECD,"$18,453.00 ","3,770,635.00",N/A
Panama,2013,50.7,3.47,16.82,11.06,Americas,Non-OECD,"$19,393.00 ","3,835,447.00",N/A
Panama,2013,47.2,2.82,13.28,12.56,Americas,Non-OECD,"$19,393.00 ","3,835,447.00",N/A
Panama,2013,52.2,3.8,18.66,10.42,Americas,Non-OECD,"$19,393.00 ","3,835,447.00",N/A
Panama,2013,48.9,3.12,14.86,11.8,Americas,Non-OECD,"$19,393.00 ","3,835,447.00",N/A
Panama,2013,51.4,3.6,16.97,11,Americas,Non-OECD,"$19,378.00 ","3,838,462.00",N/A
Panama,2013,49.3,3.15,14.24,12.1,Americas,Non-OECD,"$19,378.00 ","3,838,462.00",N/A
Panama,2013,52.4,3.83,18.83,10.4,Americas,Non-OECD,"$19,393.00 ","3,835,447.00",N/A
Panama,2013,51.46,3.58,16.71,11.07,Americas,Non-OECD,"$19,393.00 ","3,835,447.00",N/A
Panama,2014,50.4,3.35,16.12,11.5,Americas,Non-OECD,"$20,018.00 ","3,903,986.00",N/A
Panama,2014,48.1,2.94,13.89,12.5,Americas,Non-OECD,"$20,018.00 ","3,903,986.00",N/A
Panama,2014,50.9,3.51,17.74,10.9,Americas,Non-OECD,"$20,032.00 ","3,901,311.00",N/A
Panama,2014,50.47,3.36,16.32,11.44,Americas,Non-OECD,"$20,032.00 ","3,901,311.00",N/A
Panama,2015,50.8,3.42,16.26,11.4,Americas,Non-OECD,"$20,818.00 ","3,969,249.00",N/A
Panama,2015,48.7,3.03,13.74,12.4,Americas,Non-OECD,"$20,818.00 ","3,969,249.00",N/A
Panama,2015,51.6,3.64,18,10.8,Americas,Non-OECD,"$20,822.00 ","3,968,490.00",N/A
Panama,2015,50.81,3.42,16.08,11.41,Americas,Non-OECD,"$20,822.00 ","3,968,490.00",N/A
Panama,2016,50.4,3.35,16.12,11.3,Americas,Non-OECD,"$21,500.00 ","4,034,119.00",N/A
Panama,2016,48.3,2.98,14,12.3,Americas,Non-OECD,"$21,500.00 ","4,034,119.00",N/A
Panama,2016,51.3,3.57,18.47,10.7,Americas,Non-OECD,"$21,484.00 ","4,037,073.00",N/A
Panama,2016,50.41,3.35,16.36,11.31,Americas,Non-OECD,"$21,484.00 ","4,037,073.00",N/A
Panama,2017,49.75,3.23,15.44,11.67,Americas,Non-OECD,"$22,244.00 ","4,106,764.25",N/A
Panama,2017,47.86,2.88,13.37,12.64,Americas,Non-OECD,"$22,244.00 ","4,106,764.25",N/A
Panama,2017,50.8,3.47,17.12,11,Americas,Non-OECD,"$22,244.00 ","4,106,764.25",N/A
Panama,2017,49.89,3.26,15.75,11.58,Americas,Non-OECD,"$22,244.00 ","4,106,764.25",N/A
Panama,2018,49.8,3.33,16.33,11.2,Americas,Non-OECD,"$22,674.00 ","4,176,868.25",N/A
Papua New Guinea,2010,41.85,2.06,9.34,15.06,Oceania,Non-OECD,"$3,103.00 ","7,310,512.00",N/A
Paraguay,2010,53.6,3.99,18.17,10.57,Americas,Non-OECD,"$9,741.00 ","6,248,017.00",N/A
Paraguay,2010,50.9,3.43,15.6,11.58,Americas,Non-OECD,"$9,741.00 ","6,248,017.00",N/A
Paraguay,2010,51.8,3.57,15.61,11.5,Americas,Non-OECD,"$9,801.00 ","6,209,877.00",N/A
Paraguay,2010,49.8,3.19,13.97,12.4,Americas,Non-OECD,"$9,801.00 ","6,209,877.00",N/A
Paraguay,2010,52.7,3.78,16.76,11,Americas,Non-OECD,"$9,741.00 ","6,248,017.00",N/A
Paraguay,2010,50.98,3.4,14.71,11.9,Americas,Non-OECD,"$9,741.00 ","6,248,017.00",N/A
Paraguay,2011,52.6,3.76,16.71,11,Americas,Non-OECD,"$10,081.00 ","6,293,783.00",N/A
Paraguay,2011,51,3.41,15,11.8,Americas,Non-OECD,"$10,081.00 ","6,293,783.00",N/A
Paraguay,2011,53.5,3.93,17.48,10.7,Americas,Non-OECD,"$10,017.00 ","6,333,981.00",N/A
Paraguay,2011,52.31,3.69,15.97,11.22,Americas,Non-OECD,"$10,017.00 ","6,333,981.00",N/A
Paraguay,2012,48.1,2.94,13.2,12.7,Americas,Non-OECD,"$9,892.00 ","6,379,219.00",N/A
Paraguay,2012,46,2.63,11.61,13.6,Americas,Non-OECD,"$9,892.00 ","6,379,219.00",N/A
Paraguay,2012,48.9,3.1,14.03,12.1,Americas,Non-OECD,"$9,827.00 ","6,421,510.00",N/A
Paraguay,2012,47.63,2.85,12.57,12.93,Americas,Non-OECD,"$9,827.00 ","6,421,510.00",N/A
Paraguay,2013,50.4,3.31,14.71,11.74,Americas,Non-OECD,"$10,509.00 ","6,510,273.00",N/A
Paraguay,2013,47.8,2.85,12.92,12.77,Americas,Non-OECD,"$10,509.00 ","6,510,273.00",N/A
Paraguay,2013,48.1,2.9,12.35,12.9,Americas,Non-OECD,"$10,581.00 ","6,465,740.00",N/A
Paraguay,2013,46.3,2.59,10.98,13.9,Americas,Non-OECD,"$10,581.00 ","6,465,740.00",N/A
Paraguay,2013,49.5,3.11,13.55,12.3,Americas,Non-OECD,"$10,509.00 ","6,510,273.00",N/A
Paraguay,2013,47.94,2.86,12.03,13.02,Americas,Non-OECD,"$10,509.00 ","6,510,273.00",N/A
Paraguay,2014,51.4,3.4,14.38,12.1,Americas,Non-OECD,"$10,949.00 ","6,552,584.00",N/A
Paraguay,2014,49.7,3.11,12.72,12.9,Americas,Non-OECD,"$10,949.00 ","6,552,584.00",N/A
Paraguay,2014,52.2,3.63,15.35,11.5,Americas,Non-OECD,"$10,871.00 ","6,599,524.00",N/A
Paraguay,2014,50.7,3.31,13.8,12.31,Americas,Non-OECD,"$10,871.00 ","6,599,524.00",N/A
Paraguay,2015,48,2.88,12.93,12.8,Americas,Non-OECD,"$11,139.00 ","6,639,119.00",N/A
Paraguay,2015,46.3,2.61,11.44,13.7,Americas,Non-OECD,"$11,139.00 ","6,639,119.00",N/A
Paraguay,2015,49.4,3.11,13.85,12.2,Americas,Non-OECD,"$11,056.00 ","6,688,746.00",N/A
Paraguay,2015,47.61,2.81,12.15,13.07,Americas,Non-OECD,"$11,056.00 ","6,688,746.00",N/A
Paraguay,2016,51,3.41,15.18,11.55,Americas,Non-OECD,"$11,381.00 ","6,777,878.00",N/A
Paraguay,2016,48.9,3.05,13.64,12.31,Americas,Non-OECD,"$11,381.00 ","6,777,878.00",N/A
Paraguay,2016,47.9,2.85,11.8,13.1,Americas,Non-OECD,"$11,470.00 ","6,725,308.00",N/A
Paraguay,2016,46.1,2.57,10.53,14.1,Americas,Non-OECD,"$11,470.00 ","6,725,308.00",N/A
Paraguay,2016,49.7,3.16,13.63,12.2,Americas,Non-OECD,"$11,381.00 ","6,777,878.00",N/A
Paraguay,2016,47.9,2.85,11.82,13.12,Americas,Non-OECD,"$11,381.00 ","6,777,878.00",N/A
Paraguay,2017,48.8,2.97,11.74,13.2,Americas,Non-OECD,"$11,887.00 ","6,811,297.00",N/A
Paraguay,2017,47.1,2.7,10.52,14.1,Americas,Non-OECD,"$11,887.00 ","6,811,297.00",N/A
Paraguay,2017,50.3,3.22,12.81,12.5,Americas,Non-OECD,"$11,790.00 ","6,867,058.00",N/A
Paraguay,2017,48.82,2.97,11.8,13.21,Americas,Non-OECD,"$11,790.00 ","6,867,058.00",N/A
Paraguay,2018,47.4,2.79,12.21,13.1,Americas,Non-OECD,"$12,063.00 ","6,956,069.00",N/A
Peru,2010,49.5,3.28,18.93,10.96,Americas,Non-OECD,"$10,075.00 ","29,027,680.00",N/A
Peru,2010,48,2.99,17.6,11.47,Americas,Non-OECD,"$10,075.00 ","29,027,680.00",N/A
Peru,2010,50.5,3.49,20.09,10.57,Americas,Non-OECD,"$10,075.00 ","29,027,680.00",N/A
Peru,2010,49,3.19,18.72,11.05,Americas,Non-OECD,"$10,075.00 ","29,027,680.00",N/A
Peru,2010,38.4,1.71,7.61,16.71,Americas,Non-OECD,"$10,075.00 ","29,027,680.00",N/A
Peru,2010,35.7,1.47,6.65,17.89,Americas,Non-OECD,"$10,075.00 ","29,027,680.00",N/A
Peru,2010,45.5,2.53,11.7,13.5,Americas,Non-OECD,"$9,957.00 ","29,373,646.00",N/A
Peru,2010,43.8,2.32,10.61,14.2,Americas,Non-OECD,"$9,957.00 ","29,373,646.00",N/A
Peru,2010,47.1,2.77,12.9,12.8,Americas,Non-OECD,"$10,075.00 ","29,027,680.00",N/A
Peru,2010,45.54,2.53,11.65,13.5,Americas,Non-OECD,"$10,075.00 ","29,027,680.00",N/A
Peru,2011,44.7,2.43,11.25,13.8,Americas,Non-OECD,"$10,449.00 ","29,759,989.00",N/A
Peru,2011,42.8,2.2,10.19,14.6,Americas,Non-OECD,"$10,449.00 ","29,759,989.00",N/A
Peru,2011,46.3,2.66,12.39,13.1,Americas,Non-OECD,"$10,626.00 ","29,264,314.00",N/A
Peru,2011,44.66,2.43,11.24,13.77,Americas,Non-OECD,"$10,626.00 ","29,264,314.00",N/A
Peru,2012,44.4,2.39,11.2,13.9,Americas,Non-OECD,"$10,944.00 ","30,158,966.00",N/A
Peru,2012,42.8,2.18,10.19,14.7,Americas,Non-OECD,"$10,944.00 ","30,158,966.00",N/A
